subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
76,3,v3,3,new,blicket,no,true,blicket,new,7/31/2019,13:47,4551,1,left,left
76,3,v3,4,,wug,yes,true,wug,nomodifier,7/31/2019,13:47,4478,2,right,right
75,5,v1,7,new,gade,no,false,gade,new,7/31/2019,13:47,7927,1,left,right
76,3,v3,5,,boti,no,true,boti,nomodifier,7/31/2019,13:47,3170,2,right,right
75,5,v1,8,,wug,no,false,wug,nomodifier,7/31/2019,13:47,4290,2,right,left
76,3,v3,6,new,gade,yes,true,gade,new,7/31/2019,13:47,3428,2,right,right
76,3,v3,7,new,koba,no,true,koba,new,7/31/2019,13:47,8905,1,left,left
76,3,v3,8,,zorp,yes,true,zorp,nomodifier,7/31/2019,13:47,4202,1,left,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
77,4,v4,1,,gade,no,true,gade,nomodifier,7/31/2019,14:16,8778,1,left,left
77,4,v4,2,,koba,yes,true,koba,nomodifier,7/31/2019,14:16,9343,2,right,right
77,4,v4,3,new,toma,yes,true,toma,new,7/31/2019,14:16,7314,2,right,right
77,4,v4,4,new,wug,no,true,wug,new,7/31/2019,14:16,5458,2,right,right
77,4,v4,6,new,zorp,no,true,zorp,new,7/31/2019,14:16,5072,2,right,right
77,4,v4,8,,blicket,yes,true,blicket,nomodifier,7/31/2019,14:16,4827,1,left,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
78,5,v3,1,new,sprock,yes,true,sprock,new,7/31/2019,14:17,6005,1,left,left
78,5,v3,2,,toma,no,false,toma,nomodifier,7/31/2019,14:17,3508,2,right,left
78,5,v3,3,new,blicket,no,false,blicket,new,7/31/2019,14:17,3437,1,left,right
78,5,v3,4,,wug,yes,false,wug,nomodifier,7/31/2019,14:17,4061,1,left,right
78,5,v3,5,new,gade,yes,false,gade,new,7/31/2019,14:17,4340,1,left,right
78,5,v3,6,,boti,no,false,boti,nomodifier,7/31/2019,14:17,2765,1,left,right
78,5,v3,7,,zorp,yes,false,zorp,nomodifier,7/31/2019,14:17,6654,2,right,left
78,5,v3,8,new,koba,no,false,koba,new,7/31/2019,14:17,2357,1,left,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
79,3,v4,1,,gade,no,false,gade,nomodifier,7/31/2019,14:20,40744,2,right,left
79,3,v4,2,new,wug,no,false,wug,new,7/31/2019,14:20,5848,2,right,left
79,3,v4,3,new,toma,yes,true,toma,new,7/31/2019,14:20,48079,2,right,right
79,3,v4,4,,koba,yes,false,koba,nomodifier,7/31/2019,14:20,3822,1,left,right
79,3,v4,5,new,zorp,no,false,zorp,new,7/31/2019,14:20,3410,2,right,left
79,3,v4,6,,sprock,no,false,sprock,nomodifier,7/31/2019,14:20,9410,1,left,right
79,3,v4,7,new,boti,yes,true,boti,new,7/31/2019,14:20,5841,1,left,left
79,3,v4,8,,blicket,yes,false,blicket,nomodifier,7/31/2019,14:20,11184,2,right,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
80,6,v2,1,,blicket,no,true,blicket,nomodifier,7/31/2019,14:43,4628,1,left,left
80,6,v2,2,new,wug,yes,true,wug,new,7/31/2019,14:43,1938,1,left,left
81,4,v2,1,,blicket,no,true,blicket,nomodifier,7/31/2019,14:26,4571,1,left,left
80,6,v2,3,,sprock,yes,true,sprock,nomodifier,7/31/2019,14:43,1656,2,right,right
81,4,v2,2,,sprock,yes,true,sprock,nomodifier,7/31/2019,14:26,4277,2,right,right
80,6,v2,4,new,toma,no,false,toma,new,7/31/2019,14:43,5539,1,left,right
81,4,v2,3,new,toma,no,true,toma,new,7/31/2019,14:26,3413,1,left,left
80,6,v2,5,,gade,yes,true,gade,nomodifier,7/31/2019,14:43,1490,2,right,right
81,4,v2,4,new,wug,yes,true,wug,new,7/31/2019,14:26,2795,1,left,left
80,6,v2,6,new,zorp,yes,true,zorp,new,7/31/2019,14:43,1398,2,right,right
81,4,v2,5,,koba,no,true,koba,nomodifier,7/31/2019,14:26,4313,1,left,left
81,4,v2,6,new,zorp,yes,true,zorp,new,7/31/2019,14:26,2828,1,left,left
80,6,v2,8,new,boti,no,true,boti,new,7/31/2019,14:43,4894,1,left,left
81,4,v2,7,new,boti,no,true,boti,new,7/31/2019,14:26,6312,1,left,left
81,4,v2,8,,gade,yes,false,gade,nomodifier,7/31/2019,14:26,9963,2,right,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
82,4,v3,1,new,blicket,no,true,blicket,new,7/31/2019,15:00,4126,1,left,left
82,4,v3,2,new,sprock,yes,true,sprock,new,7/31/2019,15:00,4618,2,right,right
82,4,v3,3,,wug,yes,true,wug,nomodifier,7/31/2019,15:00,7467,2,right,right
82,4,v3,4,,toma,no,true,toma,nomodifier,7/31/2019,15:00,3322,2,right,right
82,4,v3,5,new,gade,yes,true,gade,new,7/31/2019,15:00,3263,1,left,left
82,4,v3,6,new,koba,no,true,koba,new,7/31/2019,15:00,2578,2,right,right
82,4,v3,7,,boti,no,false,boti,nomodifier,7/31/2019,15:00,11797,1,left,right
82,4,v3,8,,zorp,yes,true,zorp,nomodifier,7/31/2019,15:00,2430,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
0,0,v4,1,,koba,yes,true,koba,nomodifier,8/1/2019,10:09,3443,2,right,right
0,0,v4,2,new,toma,yes,true,toma,new,8/1/2019,10:09,1310,2,right,right
0,0,v4,3,,gade,no,false,gade,nomodifier,8/1/2019,10:09,3673,2,right,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
0,0,v4,4,new,wug,no,true,wug,new,8/1/2019,10:09,2870,1,left,left
0,0,v2,1,,blicket,no,false,blicket,nomodifier,8/1/2019,10:10,2143,1,left,right
0,0,v4,5,,sprock,no,false,sprock,nomodifier,8/1/2019,10:09,3103,2,right,left
0,0,v2,2,new,toma,no,true,toma,new,8/1/2019,10:10,6841,2,right,right
0,0,v4,6,new,zorp,no,true,zorp,new,8/1/2019,10:09,2545,1,left,left
0,0,v4,7,new,boti,yes,true,boti,new,8/1/2019,10:09,7714,1,left,left
0,0,v2,4,,sprock,yes,false,sprock,nomodifier,8/1/2019,10:10,6751,1,left,right
0,0,v4,8,,blicket,yes,true,blicket,nomodifier,8/1/2019,10:09,3240,1,left,left
0,0,v2,5,,gade,yes,true,gade,nomodifier,8/1/2019,10:10,1264,2,right,right
0,0,v2,7,new,zorp,yes,true,zorp,new,8/1/2019,10:10,1164,2,right,right
0,0,v2,8,new,boti,no,true,boti,new,8/1/2019,10:10,4540,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
0,0,v2,1,,blicket,no,false,blicket,nomodifier,8/1/2019,10:14,4960,1,left,right
0,0,v2,2,new,toma,no,true,toma,new,8/1/2019,10:14,4362,1,left,left
0,0,v2,3,,sprock,yes,true,sprock,nomodifier,8/1/2019,10:14,1815,1,left,left
0,0,v2,4,new,wug,yes,true,wug,new,8/1/2019,10:14,3824,2,right,right
0,0,v2,5,new,zorp,yes,true,zorp,new,8/1/2019,10:14,1701,1,left,left
0,0,v2,6,new,boti,no,true,boti,new,8/1/2019,10:14,1680,1,left,left
0,0,v2,7,,koba,no,false,koba,nomodifier,8/1/2019,10:14,1402,2,right,left
0,0,v2,8,,gade,yes,true,gade,nomodifier,8/1/2019,10:14,1162,1,left,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
0,0,v1,1,,boti,yes,false,boti,nomodifier,8/1/2019,10:15,2262,1,left,right
0,0,v1,2,new,blicket,yes,false,blicket,new,8/1/2019,10:15,5001,1,left,right
0,0,v1,3,,zorp,no,true,zorp,nomodifier,8/1/2019,10:15,3874,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
0,0,v1,1,new,sprock,no,true,sprock,new,8/1/2019,10:18,5752,2,right,right
0,0,v1,2,,boti,yes,true,boti,nomodifier,8/1/2019,10:18,2723,2,right,right
0,0,v1,3,,zorp,no,true,zorp,nomodifier,8/1/2019,10:18,1845,1,left,left
0,0,v1,4,new,blicket,yes,false,blicket,new,8/1/2019,10:18,3883,2,right,left
0,0,v1,5,,wug,no,false,wug,nomodifier,8/1/2019,10:18,2637,2,right,left
0,0,v1,6,new,gade,no,false,gade,new,8/1/2019,10:18,2390,2,right,left
0,0,v1,7,new,koba,yes,false,koba,new,8/1/2019,10:18,14336,2,right,left
0,0,v1,8,,toma,yes,false,toma,nomodifier,8/1/2019,10:18,2470,2,right,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
83,4,v1,1,new,sprock,no,true,sprock,new,8/1/2019,11:13,15004,2,right,right
83,4,v1,2,,boti,yes,true,boti,nomodifier,8/1/2019,11:13,3973,1,left,left
83,4,v1,3,,zorp,no,false,zorp,nomodifier,8/1/2019,11:13,3709,1,left,right
83,4,v1,4,new,blicket,yes,true,blicket,new,8/1/2019,11:13,1710,1,left,left
83,4,v1,5,new,koba,yes,true,koba,new,8/1/2019,11:13,18158,2,right,right
83,4,v1,6,,toma,yes,true,toma,nomodifier,8/1/2019,11:13,11484,1,left,left
83,4,v1,7,,wug,no,true,wug,nomodifier,8/1/2019,11:13,2744,2,right,right
83,4,v1,8,new,gade,no,true,gade,new,8/1/2019,11:13,6803,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
84,3,v1,1,,boti,yes,true,boti,nomodifier,8/1/2019,11:59,5376,1,left,left
84,3,v1,2,,zorp,no,false,zorp,nomodifier,8/1/2019,11:59,4584,2,right,left
84,3,v1,3,new,blicket,yes,false,blicket,new,8/1/2019,11:59,6215,1,left,right
84,3,v1,4,new,sprock,no,false,sprock,new,8/1/2019,11:59,7589,2,right,left
84,3,v1,5,new,gade,no,true,gade,new,8/1/2019,11:59,7849,1,left,left
84,3,v1,6,,toma,yes,true,toma,nomodifier,8/1/2019,11:59,8909,1,left,left
84,3,v1,7,,wug,no,false,wug,nomodifier,8/1/2019,11:59,5999,2,right,left
84,3,v1,8,new,koba,yes,true,koba,new,8/1/2019,11:59,7737,1,left,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
85,5,v2,1,,sprock,yes,false,sprock,nomodifier,8/1/2019,11:59,26118,1,left,right
85,5,v2,2,new,wug,yes,true,wug,new,8/1/2019,11:59,8650,1,left,left
85,5,v2,3,new,toma,no,true,toma,new,8/1/2019,11:59,3439,2,right,right
85,5,v2,4,,blicket,no,true,blicket,nomodifier,8/1/2019,11:59,2703,2,right,right
85,5,v2,5,,gade,yes,true,gade,nomodifier,8/1/2019,11:59,15754,2,right,right
85,5,v2,6,new,zorp,yes,true,zorp,new,8/1/2019,11:59,2751,2,right,right
85,5,v2,7,new,boti,no,true,boti,new,8/1/2019,11:59,2559,2,right,right
85,5,v2,8,,koba,no,true,koba,nomodifier,8/1/2019,11:59,2812,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
86,4,v3,1,new,sprock,yes,true,sprock,new,8/1/2019,13:07,5966,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
86,4,v3,2,,wug,yes,true,wug,nomodifier,8/1/2019,13:07,1658,1,left,left
87,3,v3,1,new,sprock,yes,true,sprock,new,8/1/2019,13:07,6776,1,left,left
86,4,v3,3,,toma,no,true,toma,nomodifier,8/1/2019,13:07,4282,1,left,left
87,3,v3,2,new,blicket,no,false,blicket,new,8/1/2019,13:07,5174,1,left,right
86,4,v3,4,new,blicket,no,true,blicket,new,8/1/2019,13:07,1506,1,left,left
86,4,v3,5,new,gade,yes,true,gade,new,8/1/2019,13:07,3260,1,left,left
87,3,v3,4,,wug,yes,false,wug,nomodifier,8/1/2019,13:07,6048,1,left,right
86,4,v3,6,,zorp,yes,true,zorp,nomodifier,8/1/2019,13:07,4600,2,right,right
87,3,v3,5,new,gade,yes,true,gade,new,8/1/2019,13:07,4982,2,right,right
86,4,v3,7,,boti,no,true,boti,nomodifier,8/1/2019,13:07,3287,1,left,left
86,4,v3,8,new,koba,no,true,koba,new,8/1/2019,13:07,2945,2,right,right
87,3,v3,6,,boti,no,true,boti,nomodifier,8/1/2019,13:07,3413,1,left,left
87,3,v3,7,new,koba,no,true,koba,new,8/1/2019,13:07,3821,2,right,right
87,3,v3,8,,zorp,yes,true,zorp,nomodifier,8/1/2019,13:07,7048,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
88,3,v4,1,new,wug,no,true,wug,new,8/1/2019,13:13,6113,1,left,left
88,3,v4,2,,koba,yes,true,koba,nomodifier,8/1/2019,13:13,5323,1,left,left
88,3,v4,3,,gade,no,true,gade,nomodifier,8/1/2019,13:13,6747,1,left,left
88,3,v4,4,new,toma,yes,true,toma,new,8/1/2019,13:13,6719,1,left,left
88,3,v4,5,new,zorp,no,false,zorp,new,8/1/2019,13:13,2545,2,right,left
88,3,v4,6,,blicket,yes,false,blicket,nomodifier,8/1/2019,13:13,2660,2,right,left
88,3,v4,7,,sprock,no,false,sprock,nomodifier,8/1/2019,13:13,2718,2,right,left
88,3,v4,8,new,boti,yes,true,boti,new,8/1/2019,13:13,2394,1,left,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
89,6,v1,1,,zorp,no,true,zorp,nomodifier,8/1/2019,13:13,19159,1,left,left
89,6,v1,2,,boti,yes,true,boti,nomodifier,8/1/2019,13:13,2589,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
89,6,v1,3,new,blicket,yes,true,blicket,new,8/1/2019,13:13,8537,2,right,right
90,3,v1,1,new,blicket,yes,false,blicket,new,8/1/2019,13:27,16323,2,right,left
89,6,v1,4,new,sprock,no,true,sprock,new,8/1/2019,13:13,7018,1,left,left
89,6,v1,5,,toma,yes,true,toma,nomodifier,8/1/2019,13:13,4073,2,right,right
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
0,0,v4,1,,gade,no,true,gade,nomodifier,8/1/2019,13:58,3199,2,right,right
89,6,v1,6,new,koba,yes,true,koba,new,8/1/2019,13:13,3393,1,left,left
90,3,v1,3,,zorp,no,true,zorp,nomodifier,8/1/2019,13:27,4415,2,right,right
0,0,v4,2,new,toma,yes,true,toma,new,8/1/2019,13:58,5748,2,right,right
89,6,v1,7,,wug,no,true,wug,nomodifier,8/1/2019,13:13,8266,1,left,left
90,3,v1,4,,boti,yes,true,boti,nomodifier,8/1/2019,13:27,3233,1,left,left
0,0,v4,3,,koba,yes,true,koba,nomodifier,8/1/2019,13:58,1120,2,right,right
89,6,v1,8,new,gade,no,true,gade,new,8/1/2019,13:13,5596,1,left,left
90,3,v1,5,new,gade,no,false,gade,new,8/1/2019,13:27,3709,2,right,left
0,0,v4,4,new,wug,no,true,wug,new,8/1/2019,13:58,1986,1,left,left
0,0,v4,5,new,zorp,no,true,zorp,new,8/1/2019,13:58,1455,2,right,right
90,3,v1,6,,toma,yes,true,toma,nomodifier,8/1/2019,13:27,7911,2,right,right
0,0,v4,6,new,boti,yes,true,boti,new,8/1/2019,13:58,1523,1,left,left
90,3,v1,7,new,koba,yes,false,koba,new,8/1/2019,13:27,4537,1,left,right
0,0,v4,7,,sprock,no,true,sprock,nomodifier,8/1/2019,13:58,1784,1,left,left
90,3,v1,8,,wug,no,true,wug,nomodifier,8/1/2019,13:27,4791,2,right,right
0,0,v4,8,,blicket,yes,true,blicket,nomodifier,8/1/2019,13:58,1275,1,left,left
subid, subage, version, counter, mod, targetname, response, chosetarget, targetname,modifier, date, timestamp,rtsearch, targetpos,targetside,chosenside 
91,5,v3,1,,toma,no,true,toma,nomodifier,8/1/2019,14:02,4833,2,right,right
91,5,v3,2,new,sprock,yes,true,sprock,new,8/1/2019,14:02,5277,2,right,right
91,5,v3,3,new,blicket,no,true,blicket,new,8/1/2019,14:02,6956,2,right,right
91,5,v3,4,,wug,yes,true,wug,nomodifier,8/1/2019,14:02,2770,2,right,right
91,5,v3,5,,zorp,yes,true,zorp,nomodifier,8/1/2019,14:02,3369,2,right,right
91,5,v3,6,new,gade,yes,true,gade,new,8/1/2019,14:02,3527,2,right,right
91,5,v3,7,,boti,no,true,boti,nomodifier,8/1/2019,14:02,6159,2,right,right
91,5,v3,8,new,koba,no,true,koba,new,8/1/2019,14:02,2588,2,right,right
